FIPS,Admin2,Province_State,Population,name,value
40003,Alfalfa,Oklahoma,5702,3/1/20,0
40003,Alfalfa,Oklahoma,5702,3/2/20,0
40003,Alfalfa,Oklahoma,5702,3/3/20,0
40003,Alfalfa,Oklahoma,5702,3/4/20,0
40003,Alfalfa,Oklahoma,5702,3/5/20,0
40003,Alfalfa,Oklahoma,5702,3/6/20,0
40003,Alfalfa,Oklahoma,5702,3/7/20,0
40003,Alfalfa,Oklahoma,5702,3/8/20,0
40003,Alfalfa,Oklahoma,5702,3/9/20,0
40003,Alfalfa,Oklahoma,5702,3/10/20,0
40003,Alfalfa,Oklahoma,5702,3/11/20,0
40003,Alfalfa,Oklahoma,5702,3/12/20,0
40003,Alfalfa,Oklahoma,5702,3/13/20,0
40003,Alfalfa,Oklahoma,5702,3/14/20,0
40003,Alfalfa,Oklahoma,5702,3/15/20,0
40003,Alfalfa,Oklahoma,5702,3/16/20,0
40003,Alfalfa,Oklahoma,5702,3/17/20,0
40003,Alfalfa,Oklahoma,5702,3/18/20,0
40003,Alfalfa,Oklahoma,5702,3/19/20,0
40003,Alfalfa,Oklahoma,5702,3/20/20,0
40003,Alfalfa,Oklahoma,5702,3/21/20,0
40003,Alfalfa,Oklahoma,5702,3/22/20,0
40003,Alfalfa,Oklahoma,5702,3/23/20,0
40003,Alfalfa,Oklahoma,5702,3/24/20,0
40003,Alfalfa,Oklahoma,5702,3/25/20,0
40003,Alfalfa,Oklahoma,5702,3/26/20,0
40003,Alfalfa,Oklahoma,5702,3/27/20,0
40003,Alfalfa,Oklahoma,5702,3/28/20,0
40003,Alfalfa,Oklahoma,5702,3/29/20,0
40003,Alfalfa,Oklahoma,5702,3/30/20,0
40003,Alfalfa,Oklahoma,5702,3/31/20,0
40003,Alfalfa,Oklahoma,5702,4/1/20,0
40003,Alfalfa,Oklahoma,5702,4/2/20,0
40003,Alfalfa,Oklahoma,5702,4/3/20,0
40003,Alfalfa,Oklahoma,5702,4/4/20,0
40003,Alfalfa,Oklahoma,5702,4/5/20,0
40003,Alfalfa,Oklahoma,5702,4/6/20,0
40003,Alfalfa,Oklahoma,5702,4/7/20,0
40003,Alfalfa,Oklahoma,5702,4/8/20,0
40003,Alfalfa,Oklahoma,5702,4/9/20,0
40003,Alfalfa,Oklahoma,5702,4/10/20,0
40003,Alfalfa,Oklahoma,5702,4/11/20,0
40003,Alfalfa,Oklahoma,5702,4/12/20,0
40003,Alfalfa,Oklahoma,5702,4/13/20,0
40003,Alfalfa,Oklahoma,5702,4/14/20,0
40003,Alfalfa,Oklahoma,5702,4/15/20,0
40003,Alfalfa,Oklahoma,5702,4/16/20,0
40003,Alfalfa,Oklahoma,5702,4/17/20,0
40003,Alfalfa,Oklahoma,5702,4/18/20,0
40003,Alfalfa,Oklahoma,5702,4/19/20,0
40003,Alfalfa,Oklahoma,5702,4/20/20,0
40003,Alfalfa,Oklahoma,5702,4/21/20,0
40003,Alfalfa,Oklahoma,5702,4/22/20,0
40003,Alfalfa,Oklahoma,5702,4/23/20,0
40003,Alfalfa,Oklahoma,5702,4/24/20,0
40003,Alfalfa,Oklahoma,5702,4/25/20,0
40003,Alfalfa,Oklahoma,5702,4/26/20,0
40003,Alfalfa,Oklahoma,5702,4/27/20,0
40003,Alfalfa,Oklahoma,5702,4/28/20,0
40003,Alfalfa,Oklahoma,5702,4/29/20,0
40003,Alfalfa,Oklahoma,5702,4/30/20,0
40003,Alfalfa,Oklahoma,5702,5/1/20,0
40003,Alfalfa,Oklahoma,5702,5/2/20,0
40003,Alfalfa,Oklahoma,5702,5/3/20,0
40003,Alfalfa,Oklahoma,5702,5/4/20,0
40003,Alfalfa,Oklahoma,5702,5/5/20,0
40003,Alfalfa,Oklahoma,5702,5/6/20,0
40003,Alfalfa,Oklahoma,5702,5/7/20,0
40003,Alfalfa,Oklahoma,5702,5/8/20,0
40003,Alfalfa,Oklahoma,5702,5/9/20,0
40003,Alfalfa,Oklahoma,5702,5/10/20,0
40003,Alfalfa,Oklahoma,5702,5/11/20,0
40003,Alfalfa,Oklahoma,5702,5/12/20,0
40003,Alfalfa,Oklahoma,5702,5/13/20,0
40003,Alfalfa,Oklahoma,5702,5/14/20,0
40003,Alfalfa,Oklahoma,5702,5/15/20,0
40003,Alfalfa,Oklahoma,5702,5/16/20,0
40003,Alfalfa,Oklahoma,5702,5/17/20,0
40003,Alfalfa,Oklahoma,5702,5/18/20,0
40003,Alfalfa,Oklahoma,5702,5/19/20,0
40003,Alfalfa,Oklahoma,5702,5/20/20,0
40003,Alfalfa,Oklahoma,5702,5/21/20,0
40003,Alfalfa,Oklahoma,5702,5/22/20,0
40003,Alfalfa,Oklahoma,5702,5/23/20,0
40003,Alfalfa,Oklahoma,5702,5/24/20,0
40003,Alfalfa,Oklahoma,5702,5/25/20,0
40003,Alfalfa,Oklahoma,5702,5/26/20,0
40003,Alfalfa,Oklahoma,5702,5/27/20,0
40003,Alfalfa,Oklahoma,5702,5/28/20,0
40003,Alfalfa,Oklahoma,5702,5/29/20,0
40003,Alfalfa,Oklahoma,5702,5/30/20,0
40003,Alfalfa,Oklahoma,5702,5/31/20,0
40003,Alfalfa,Oklahoma,5702,6/1/20,0
40003,Alfalfa,Oklahoma,5702,6/2/20,0
40003,Alfalfa,Oklahoma,5702,6/3/20,0
40003,Alfalfa,Oklahoma,5702,6/4/20,0
40003,Alfalfa,Oklahoma,5702,6/5/20,0
40003,Alfalfa,Oklahoma,5702,6/6/20,0
40003,Alfalfa,Oklahoma,5702,6/7/20,0
40003,Alfalfa,Oklahoma,5702,6/8/20,0
40003,Alfalfa,Oklahoma,5702,6/9/20,0
40003,Alfalfa,Oklahoma,5702,6/10/20,0
40003,Alfalfa,Oklahoma,5702,6/11/20,0
40003,Alfalfa,Oklahoma,5702,6/12/20,0
40003,Alfalfa,Oklahoma,5702,6/13/20,0
40003,Alfalfa,Oklahoma,5702,6/14/20,0
40003,Alfalfa,Oklahoma,5702,6/15/20,0
40003,Alfalfa,Oklahoma,5702,6/16/20,0
40003,Alfalfa,Oklahoma,5702,6/17/20,0
40003,Alfalfa,Oklahoma,5702,6/18/20,0
40003,Alfalfa,Oklahoma,5702,6/19/20,0
40003,Alfalfa,Oklahoma,5702,6/20/20,0
40003,Alfalfa,Oklahoma,5702,6/21/20,0
40003,Alfalfa,Oklahoma,5702,6/22/20,0
40003,Alfalfa,Oklahoma,5702,6/23/20,0
40003,Alfalfa,Oklahoma,5702,6/24/20,0
40003,Alfalfa,Oklahoma,5702,6/25/20,0
40003,Alfalfa,Oklahoma,5702,6/26/20,0
40003,Alfalfa,Oklahoma,5702,6/27/20,0
40003,Alfalfa,Oklahoma,5702,6/28/20,0
40003,Alfalfa,Oklahoma,5702,6/29/20,0
40003,Alfalfa,Oklahoma,5702,6/30/20,0
40003,Alfalfa,Oklahoma,5702,7/1/20,0
40003,Alfalfa,Oklahoma,5702,7/2/20,0
40003,Alfalfa,Oklahoma,5702,7/3/20,0
40003,Alfalfa,Oklahoma,5702,7/4/20,0
40003,Alfalfa,Oklahoma,5702,7/5/20,0
40003,Alfalfa,Oklahoma,5702,7/6/20,0
40003,Alfalfa,Oklahoma,5702,7/7/20,0
40003,Alfalfa,Oklahoma,5702,7/8/20,0
40003,Alfalfa,Oklahoma,5702,7/9/20,0
40003,Alfalfa,Oklahoma,5702,7/10/20,0
40003,Alfalfa,Oklahoma,5702,7/11/20,0
40003,Alfalfa,Oklahoma,5702,7/12/20,0
40003,Alfalfa,Oklahoma,5702,7/13/20,0
40003,Alfalfa,Oklahoma,5702,7/14/20,0
40003,Alfalfa,Oklahoma,5702,7/15/20,0
40003,Alfalfa,Oklahoma,5702,7/16/20,0
40003,Alfalfa,Oklahoma,5702,7/17/20,0
40003,Alfalfa,Oklahoma,5702,7/18/20,0
40003,Alfalfa,Oklahoma,5702,7/19/20,0
40003,Alfalfa,Oklahoma,5702,7/20/20,0
40003,Alfalfa,Oklahoma,5702,7/21/20,0
40003,Alfalfa,Oklahoma,5702,7/22/20,0
40003,Alfalfa,Oklahoma,5702,7/23/20,0
40003,Alfalfa,Oklahoma,5702,7/24/20,0
40003,Alfalfa,Oklahoma,5702,7/25/20,0
40003,Alfalfa,Oklahoma,5702,7/26/20,0
40003,Alfalfa,Oklahoma,5702,7/27/20,0
40003,Alfalfa,Oklahoma,5702,7/28/20,0
40003,Alfalfa,Oklahoma,5702,7/29/20,0
40003,Alfalfa,Oklahoma,5702,7/30/20,0
40003,Alfalfa,Oklahoma,5702,7/31/20,0
40003,Alfalfa,Oklahoma,5702,8/1/20,0
40003,Alfalfa,Oklahoma,5702,8/2/20,0
40003,Alfalfa,Oklahoma,5702,8/3/20,0
40003,Alfalfa,Oklahoma,5702,8/4/20,0
40003,Alfalfa,Oklahoma,5702,8/5/20,0
40003,Alfalfa,Oklahoma,5702,8/6/20,0
40003,Alfalfa,Oklahoma,5702,8/7/20,0
40003,Alfalfa,Oklahoma,5702,8/8/20,0
40003,Alfalfa,Oklahoma,5702,8/9/20,0
40003,Alfalfa,Oklahoma,5702,8/10/20,0
40003,Alfalfa,Oklahoma,5702,8/11/20,0
40003,Alfalfa,Oklahoma,5702,8/12/20,0
40003,Alfalfa,Oklahoma,5702,8/13/20,0
40003,Alfalfa,Oklahoma,5702,8/14/20,0
40003,Alfalfa,Oklahoma,5702,8/15/20,0
40003,Alfalfa,Oklahoma,5702,8/16/20,0
40003,Alfalfa,Oklahoma,5702,8/17/20,0
40003,Alfalfa,Oklahoma,5702,8/18/20,0
40003,Alfalfa,Oklahoma,5702,8/19/20,0
40003,Alfalfa,Oklahoma,5702,8/20/20,0
40003,Alfalfa,Oklahoma,5702,8/21/20,0
40003,Alfalfa,Oklahoma,5702,8/22/20,0
40003,Alfalfa,Oklahoma,5702,8/23/20,0
40003,Alfalfa,Oklahoma,5702,8/24/20,0
40003,Alfalfa,Oklahoma,5702,8/25/20,0
40003,Alfalfa,Oklahoma,5702,8/26/20,0
40003,Alfalfa,Oklahoma,5702,8/27/20,0
40003,Alfalfa,Oklahoma,5702,8/28/20,0
40003,Alfalfa,Oklahoma,5702,8/29/20,0
40003,Alfalfa,Oklahoma,5702,8/30/20,0
40003,Alfalfa,Oklahoma,5702,8/31/20,0
40003,Alfalfa,Oklahoma,5702,9/1/20,0
40003,Alfalfa,Oklahoma,5702,9/2/20,0
40003,Alfalfa,Oklahoma,5702,9/3/20,0
40003,Alfalfa,Oklahoma,5702,9/4/20,0
40003,Alfalfa,Oklahoma,5702,9/5/20,0
40003,Alfalfa,Oklahoma,5702,9/6/20,0
40003,Alfalfa,Oklahoma,5702,9/7/20,0
40003,Alfalfa,Oklahoma,5702,9/8/20,0
40003,Alfalfa,Oklahoma,5702,9/9/20,0
40003,Alfalfa,Oklahoma,5702,9/10/20,0
40003,Alfalfa,Oklahoma,5702,9/11/20,0
40003,Alfalfa,Oklahoma,5702,9/12/20,0
40003,Alfalfa,Oklahoma,5702,9/13/20,0
40003,Alfalfa,Oklahoma,5702,9/14/20,0
40003,Alfalfa,Oklahoma,5702,9/15/20,0
40003,Alfalfa,Oklahoma,5702,9/16/20,0
40003,Alfalfa,Oklahoma,5702,9/17/20,0
40003,Alfalfa,Oklahoma,5702,9/18/20,0
40003,Alfalfa,Oklahoma,5702,9/19/20,0
40003,Alfalfa,Oklahoma,5702,9/20/20,0
40003,Alfalfa,Oklahoma,5702,9/21/20,0
40003,Alfalfa,Oklahoma,5702,9/22/20,0
40003,Alfalfa,Oklahoma,5702,9/23/20,0
40003,Alfalfa,Oklahoma,5702,9/24/20,0
40003,Alfalfa,Oklahoma,5702,9/25/20,0
40003,Alfalfa,Oklahoma,5702,9/26/20,0
40003,Alfalfa,Oklahoma,5702,9/27/20,0
40003,Alfalfa,Oklahoma,5702,9/28/20,0
40003,Alfalfa,Oklahoma,5702,9/29/20,0
40003,Alfalfa,Oklahoma,5702,9/30/20,0
40003,Alfalfa,Oklahoma,5702,10/1/20,0
40003,Alfalfa,Oklahoma,5702,10/2/20,0
40003,Alfalfa,Oklahoma,5702,10/3/20,0
40003,Alfalfa,Oklahoma,5702,10/4/20,0
40003,Alfalfa,Oklahoma,5702,10/5/20,0
40003,Alfalfa,Oklahoma,5702,10/6/20,0
40003,Alfalfa,Oklahoma,5702,10/7/20,0
40003,Alfalfa,Oklahoma,5702,10/8/20,0
40003,Alfalfa,Oklahoma,5702,10/9/20,0
40003,Alfalfa,Oklahoma,5702,10/10/20,0
40003,Alfalfa,Oklahoma,5702,10/11/20,0
40003,Alfalfa,Oklahoma,5702,10/12/20,0
40003,Alfalfa,Oklahoma,5702,10/13/20,0
40003,Alfalfa,Oklahoma,5702,10/14/20,0
40003,Alfalfa,Oklahoma,5702,10/15/20,0
40003,Alfalfa,Oklahoma,5702,10/16/20,0
40003,Alfalfa,Oklahoma,5702,10/17/20,0
40003,Alfalfa,Oklahoma,5702,10/18/20,0
40003,Alfalfa,Oklahoma,5702,10/19/20,0
40003,Alfalfa,Oklahoma,5702,10/20/20,0
40003,Alfalfa,Oklahoma,5702,10/21/20,0
40003,Alfalfa,Oklahoma,5702,10/22/20,0
40003,Alfalfa,Oklahoma,5702,10/23/20,0
40003,Alfalfa,Oklahoma,5702,10/24/20,0
40003,Alfalfa,Oklahoma,5702,10/25/20,0
40003,Alfalfa,Oklahoma,5702,10/26/20,0
40003,Alfalfa,Oklahoma,5702,10/27/20,0
40003,Alfalfa,Oklahoma,5702,10/28/20,0
40003,Alfalfa,Oklahoma,5702,10/29/20,0
40003,Alfalfa,Oklahoma,5702,10/30/20,0
40003,Alfalfa,Oklahoma,5702,10/31/20,0
40003,Alfalfa,Oklahoma,5702,11/1/20,0
40003,Alfalfa,Oklahoma,5702,11/2/20,0
40003,Alfalfa,Oklahoma,5702,11/3/20,0
40003,Alfalfa,Oklahoma,5702,11/4/20,0
40003,Alfalfa,Oklahoma,5702,11/5/20,0
40003,Alfalfa,Oklahoma,5702,11/6/20,0
40003,Alfalfa,Oklahoma,5702,11/7/20,0
40003,Alfalfa,Oklahoma,5702,11/8/20,0
40003,Alfalfa,Oklahoma,5702,11/9/20,0
40003,Alfalfa,Oklahoma,5702,11/10/20,0
40003,Alfalfa,Oklahoma,5702,11/11/20,0
40003,Alfalfa,Oklahoma,5702,11/12/20,0
40003,Alfalfa,Oklahoma,5702,11/13/20,0
40003,Alfalfa,Oklahoma,5702,11/14/20,0
40003,Alfalfa,Oklahoma,5702,11/15/20,0
40003,Alfalfa,Oklahoma,5702,11/16/20,0
40003,Alfalfa,Oklahoma,5702,11/17/20,0
40003,Alfalfa,Oklahoma,5702,11/18/20,0
40003,Alfalfa,Oklahoma,5702,11/19/20,0
40003,Alfalfa,Oklahoma,5702,11/20/20,0
40003,Alfalfa,Oklahoma,5702,11/21/20,0
40003,Alfalfa,Oklahoma,5702,11/22/20,0
40003,Alfalfa,Oklahoma,5702,11/23/20,0
40003,Alfalfa,Oklahoma,5702,11/24/20,0
40003,Alfalfa,Oklahoma,5702,11/25/20,0
40003,Alfalfa,Oklahoma,5702,11/26/20,0
40003,Alfalfa,Oklahoma,5702,11/27/20,0
40003,Alfalfa,Oklahoma,5702,11/28/20,0
40003,Alfalfa,Oklahoma,5702,11/29/20,0
40003,Alfalfa,Oklahoma,5702,11/30/20,0
40003,Alfalfa,Oklahoma,5702,12/1/20,0
40003,Alfalfa,Oklahoma,5702,12/2/20,1
40003,Alfalfa,Oklahoma,5702,12/3/20,1
40003,Alfalfa,Oklahoma,5702,12/4/20,1
40003,Alfalfa,Oklahoma,5702,12/5/20,1
40003,Alfalfa,Oklahoma,5702,12/6/20,1
40003,Alfalfa,Oklahoma,5702,12/7/20,1
40003,Alfalfa,Oklahoma,5702,12/8/20,1
40003,Alfalfa,Oklahoma,5702,12/9/20,1
40003,Alfalfa,Oklahoma,5702,12/10/20,1
40003,Alfalfa,Oklahoma,5702,12/11/20,1
40003,Alfalfa,Oklahoma,5702,12/12/20,1
40003,Alfalfa,Oklahoma,5702,12/13/20,2
40003,Alfalfa,Oklahoma,5702,12/14/20,2
40003,Alfalfa,Oklahoma,5702,12/15/20,2
40003,Alfalfa,Oklahoma,5702,12/16/20,2
40003,Alfalfa,Oklahoma,5702,12/17/20,2
40003,Alfalfa,Oklahoma,5702,12/18/20,2
40003,Alfalfa,Oklahoma,5702,12/19/20,3
40003,Alfalfa,Oklahoma,5702,12/20/20,3
40003,Alfalfa,Oklahoma,5702,12/21/20,3
40003,Alfalfa,Oklahoma,5702,12/22/20,3
40003,Alfalfa,Oklahoma,5702,12/23/20,3
40003,Alfalfa,Oklahoma,5702,12/24/20,4
40003,Alfalfa,Oklahoma,5702,12/25/20,4
40003,Alfalfa,Oklahoma,5702,12/26/20,4
40003,Alfalfa,Oklahoma,5702,12/27/20,4
40003,Alfalfa,Oklahoma,5702,12/28/20,4
40003,Alfalfa,Oklahoma,5702,12/29/20,4
40003,Alfalfa,Oklahoma,5702,12/30/20,4
40003,Alfalfa,Oklahoma,5702,12/31/20,4
40003,Alfalfa,Oklahoma,5702,1/1/21,4
40003,Alfalfa,Oklahoma,5702,1/2/21,4
40003,Alfalfa,Oklahoma,5702,1/3/21,4
40003,Alfalfa,Oklahoma,5702,1/4/21,4
40003,Alfalfa,Oklahoma,5702,1/5/21,4
40003,Alfalfa,Oklahoma,5702,1/6/21,4
40003,Alfalfa,Oklahoma,5702,1/7/21,4
40003,Alfalfa,Oklahoma,5702,1/8/21,4
40003,Alfalfa,Oklahoma,5702,1/9/21,4
40003,Alfalfa,Oklahoma,5702,1/10/21,5
40003,Alfalfa,Oklahoma,5702,1/11/21,5
40003,Alfalfa,Oklahoma,5702,1/12/21,5
40003,Alfalfa,Oklahoma,5702,1/13/21,5
40003,Alfalfa,Oklahoma,5702,1/14/21,5
40003,Alfalfa,Oklahoma,5702,1/15/21,5
40003,Alfalfa,Oklahoma,5702,1/16/21,5
40003,Alfalfa,Oklahoma,5702,1/17/21,5
40003,Alfalfa,Oklahoma,5702,1/18/21,5
40003,Alfalfa,Oklahoma,5702,1/19/21,5
40003,Alfalfa,Oklahoma,5702,1/20/21,5
40003,Alfalfa,Oklahoma,5702,1/21/21,5
40003,Alfalfa,Oklahoma,5702,1/22/21,5
40003,Alfalfa,Oklahoma,5702,1/23/21,5
40003,Alfalfa,Oklahoma,5702,1/24/21,5
40003,Alfalfa,Oklahoma,5702,1/25/21,5
40003,Alfalfa,Oklahoma,5702,1/26/21,5
40003,Alfalfa,Oklahoma,5702,1/27/21,5
40003,Alfalfa,Oklahoma,5702,1/28/21,5
40003,Alfalfa,Oklahoma,5702,1/29/21,5
40003,Alfalfa,Oklahoma,5702,1/30/21,5
40003,Alfalfa,Oklahoma,5702,1/31/21,5
40003,Alfalfa,Oklahoma,5702,2/1/21,5
40003,Alfalfa,Oklahoma,5702,2/2/21,5
40003,Alfalfa,Oklahoma,5702,2/3/21,5
40003,Alfalfa,Oklahoma,5702,2/4/21,5
40003,Alfalfa,Oklahoma,5702,2/5/21,5
40003,Alfalfa,Oklahoma,5702,2/6/21,5
40003,Alfalfa,Oklahoma,5702,2/7/21,5
40003,Alfalfa,Oklahoma,5702,2/8/21,5
40003,Alfalfa,Oklahoma,5702,2/9/21,5
40003,Alfalfa,Oklahoma,5702,2/10/21,5
40003,Alfalfa,Oklahoma,5702,2/11/21,5
40003,Alfalfa,Oklahoma,5702,2/12/21,5
40003,Alfalfa,Oklahoma,5702,2/13/21,5
40003,Alfalfa,Oklahoma,5702,2/14/21,5
40003,Alfalfa,Oklahoma,5702,2/15/21,5
40003,Alfalfa,Oklahoma,5702,2/16/21,5
40003,Alfalfa,Oklahoma,5702,2/17/21,5
40003,Alfalfa,Oklahoma,5702,2/18/21,5
40003,Alfalfa,Oklahoma,5702,2/19/21,5
40003,Alfalfa,Oklahoma,5702,2/20/21,5
40003,Alfalfa,Oklahoma,5702,2/21/21,5
40003,Alfalfa,Oklahoma,5702,2/22/21,5
40003,Alfalfa,Oklahoma,5702,2/23/21,5
40003,Alfalfa,Oklahoma,5702,2/24/21,5
40003,Alfalfa,Oklahoma,5702,2/25/21,5
40003,Alfalfa,Oklahoma,5702,2/26/21,5
40003,Alfalfa,Oklahoma,5702,2/27/21,5
40003,Alfalfa,Oklahoma,5702,2/28/21,5
40003,Alfalfa,Oklahoma,5702,3/1/21,5
40003,Alfalfa,Oklahoma,5702,3/2/21,5
40003,Alfalfa,Oklahoma,5702,3/3/21,5
40003,Alfalfa,Oklahoma,5702,3/4/21,5
40003,Alfalfa,Oklahoma,5702,3/5/21,5
40003,Alfalfa,Oklahoma,5702,3/6/21,5
40003,Alfalfa,Oklahoma,5702,3/7/21,5
40003,Alfalfa,Oklahoma,5702,3/8/21,5
40003,Alfalfa,Oklahoma,5702,3/9/21,5
40003,Alfalfa,Oklahoma,5702,3/10/21,5
40003,Alfalfa,Oklahoma,5702,3/11/21,5
40003,Alfalfa,Oklahoma,5702,3/12/21,5
40003,Alfalfa,Oklahoma,5702,3/13/21,5
40003,Alfalfa,Oklahoma,5702,3/14/21,5
40003,Alfalfa,Oklahoma,5702,3/15/21,5
40003,Alfalfa,Oklahoma,5702,3/16/21,5
40003,Alfalfa,Oklahoma,5702,3/17/21,5
40003,Alfalfa,Oklahoma,5702,3/18/21,5
40003,Alfalfa,Oklahoma,5702,3/19/21,5
40003,Alfalfa,Oklahoma,5702,3/20/21,5
40003,Alfalfa,Oklahoma,5702,3/21/21,5
40003,Alfalfa,Oklahoma,5702,3/22/21,5
40003,Alfalfa,Oklahoma,5702,3/23/21,5
40003,Alfalfa,Oklahoma,5702,3/24/21,5
40003,Alfalfa,Oklahoma,5702,3/25/21,5
40003,Alfalfa,Oklahoma,5702,3/26/21,5
40003,Alfalfa,Oklahoma,5702,3/27/21,5
40003,Alfalfa,Oklahoma,5702,3/28/21,5
40003,Alfalfa,Oklahoma,5702,3/29/21,5
40003,Alfalfa,Oklahoma,5702,3/30/21,5
40003,Alfalfa,Oklahoma,5702,3/31/21,5
40003,Alfalfa,Oklahoma,5702,4/1/21,5
40003,Alfalfa,Oklahoma,5702,4/2/21,5
40003,Alfalfa,Oklahoma,5702,4/3/21,5
40003,Alfalfa,Oklahoma,5702,4/4/21,5
40003,Alfalfa,Oklahoma,5702,4/5/21,5
40003,Alfalfa,Oklahoma,5702,4/6/21,5
40003,Alfalfa,Oklahoma,5702,4/7/21,7
40003,Alfalfa,Oklahoma,5702,4/8/21,7
40003,Alfalfa,Oklahoma,5702,4/9/21,7
40003,Alfalfa,Oklahoma,5702,4/10/21,7
40003,Alfalfa,Oklahoma,5702,4/11/21,7
40003,Alfalfa,Oklahoma,5702,4/12/21,7
40003,Alfalfa,Oklahoma,5702,4/13/21,7
40003,Alfalfa,Oklahoma,5702,4/14/21,7
40003,Alfalfa,Oklahoma,5702,4/15/21,7
40003,Alfalfa,Oklahoma,5702,4/16/21,7
40003,Alfalfa,Oklahoma,5702,4/17/21,7
40003,Alfalfa,Oklahoma,5702,4/18/21,7
40003,Alfalfa,Oklahoma,5702,4/19/21,7
40003,Alfalfa,Oklahoma,5702,4/20/21,7
40003,Alfalfa,Oklahoma,5702,4/21/21,7
40003,Alfalfa,Oklahoma,5702,4/22/21,7
40003,Alfalfa,Oklahoma,5702,4/23/21,7
40003,Alfalfa,Oklahoma,5702,4/24/21,7
40003,Alfalfa,Oklahoma,5702,4/25/21,7
40003,Alfalfa,Oklahoma,5702,4/26/21,7
40003,Alfalfa,Oklahoma,5702,4/27/21,7
40003,Alfalfa,Oklahoma,5702,4/28/21,7
40003,Alfalfa,Oklahoma,5702,4/29/21,7
40003,Alfalfa,Oklahoma,5702,4/30/21,7
40003,Alfalfa,Oklahoma,5702,5/1/21,7
40003,Alfalfa,Oklahoma,5702,5/2/21,7
40003,Alfalfa,Oklahoma,5702,5/3/21,7
40003,Alfalfa,Oklahoma,5702,5/4/21,7
40003,Alfalfa,Oklahoma,5702,5/5/21,6
40003,Alfalfa,Oklahoma,5702,5/6/21,6
40003,Alfalfa,Oklahoma,5702,5/7/21,6
40003,Alfalfa,Oklahoma,5702,5/8/21,6
40003,Alfalfa,Oklahoma,5702,5/9/21,6
40003,Alfalfa,Oklahoma,5702,5/10/21,6
40003,Alfalfa,Oklahoma,5702,5/11/21,6
40003,Alfalfa,Oklahoma,5702,5/12/21,6
40003,Alfalfa,Oklahoma,5702,5/13/21,6
40003,Alfalfa,Oklahoma,5702,5/14/21,6
40003,Alfalfa,Oklahoma,5702,5/15/21,6
40003,Alfalfa,Oklahoma,5702,5/16/21,6
40003,Alfalfa,Oklahoma,5702,5/17/21,6
40003,Alfalfa,Oklahoma,5702,5/18/21,6
40003,Alfalfa,Oklahoma,5702,5/19/21,6
40003,Alfalfa,Oklahoma,5702,5/20/21,6
40003,Alfalfa,Oklahoma,5702,5/21/21,6
40003,Alfalfa,Oklahoma,5702,5/22/21,6
40003,Alfalfa,Oklahoma,5702,5/23/21,6
40003,Alfalfa,Oklahoma,5702,5/24/21,6
40003,Alfalfa,Oklahoma,5702,5/25/21,6
40003,Alfalfa,Oklahoma,5702,5/26/21,7
40003,Alfalfa,Oklahoma,5702,5/27/21,7
40003,Alfalfa,Oklahoma,5702,5/28/21,7
40003,Alfalfa,Oklahoma,5702,5/29/21,7
40003,Alfalfa,Oklahoma,5702,5/30/21,7
40003,Alfalfa,Oklahoma,5702,5/31/21,7
40003,Alfalfa,Oklahoma,5702,6/1/21,7
40003,Alfalfa,Oklahoma,5702,6/2/21,7
